cluster,rna_class,observed,expected,cluster_size,class_total,cluster_composition,class_distribution,log2_obs_expected,log2_or,p_value,descriptive_only,p_fdr,analysis,method,algorithm,run,q_family
3,mRNA,99,92.46621621621621,161,170,0.6149068322981367,0.5823529411764706,0.09850217145624077,0.5221962545264264,0.1271107935203678,False,0.6239984409181694,carriers,SEG,hierarchical,k6,0.9899975264567107
5,tRNA,2,0.7601351351351351,75,3,0.02666666666666667,0.6666666666666666,1.395672174411913,2.321928094887362,0.1591144932549291,True,0.7160152196471808,carriers,SEG,hierarchical,k6,1.0
5,snRNA,2,4.814189189189189,75,19,0.02666666666666667,0.1052631578947368,-1.267292838310517,-1.33107023395222,0.1736471578915906,True,0.7213035789342996,carriers,SEG,hierarchical,k6,1.0
2,snoRNA,0,1.858108108108108,55,10,0,0,,-2.33186490586863,0.2171792943508893,True,0.8376915639248588,carriers,SEG,hierarchical,k6,1.0
5,unknown,19,15.2027027027027,75,60,0.2533333333333334,0.3166666666666667,0.3216715929681357,0.5860388519873068,0.2443730147606331,False,0.8797428531382792,carriers,SEG,hierarchical,k6,1.0
1,diverse,0,0.02027027027027027,3,2,0,0,,4.05806905625553,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,mRNA,2,1.722972972972973,3,170,0.6666666666666666,0.01176470588235294,0.2150999287700917,0.3119043669351196,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,ncRNA,0,0.1418918918918919,3,14,0,0,,1.461368555658014,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,pre-rRNA,0,0.1418918918918919,3,14,0,0,,1.461368555658014,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,ribosomal protein,0,0.04054054054054054,3,4,0,0,,3.20013961448932,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,snRNA,0,0.1925675675675676,3,19,0,0,,1.007905198085346,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,snoRNA,0,0.1013513513513514,3,10,0,0,,1.947532580105864,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,unknown,0,0.6081081081081081,3,60,0,0,,-0.8589394196225368,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
2,diverse,0,0.3716216216216216,55,2,0,0,,-0.2124621155012881,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
2,ncRNA,1,2.601351351351351,55,14,0.01818181818181818,0.07142857142857142,-1.379261269953314,-1.102058971161169,0.4796053828616127,True,1.0,carriers,SEG,hierarchical,k6,1.0
2,ribosomal protein,0,0.7432432432432432,55,4,0,0,,-1.072557164574108,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
2,tRNA,0,0.5574324324324325,55,3,0,0,,-0.7039253324021986,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
3,diverse,2,1.087837837837838,161,2,0.0124223602484472,1,0.8785364875143328,2.086664522476364,0.5021759047182777,True,1.0,carriers,SEG,hierarchical,k6,1.0
3,ncRNA,8,7.614864864864865,161,14,0.04968944099378882,0.5714285714285714,0.07118156545672859,0.1417365654256217,1.0,False,1.0,carriers,SEG,hierarchical,k6,1.0
3,ribosomal protein,3,2.175675675675676,161,4,0.01863354037267081,0.75,0.4634989882354889,0.9855157537536647,0.6282876435592349,True,1.0,carriers,SEG,hierarchical,k6,1.0
3,snRNA,9,10.33445945945946,161,19,0.05590062111801242,0.4736842105263158,-0.1994660244869403,-0.4255117878346515,0.6356720936161435,False,1.0,carriers,SEG,hierarchical,k6,1.0
3,snoRNA,4,5.439189189189189,161,10,0.02484472049689441,0.4,-0.4433916073730296,-0.8129144473995048,0.5206749059683426,True,1.0,carriers,SEG,hierarchical,k6,1.0
3,unknown,35,32.63513513513514,161,60,0.2173913043478261,0.5833333333333334,0.1009289088507806,0.2822307622303079,0.5621799193937329,False,1.0,carriers,SEG,hierarchical,k6,1.0
4,diverse,0,0.006756756756756757,1,2,0,0,,5.290326097501533,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,mRNA,1,0.5743243243243243,1,170,1,0.005882352941176471,0.8000624294912481,1.162814612279123,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,ncRNA,0,0.0472972972972973,1,14,0,0,,2.694047616231501,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,pre-rRNA,0,0.0472972972972973,1,14,0,0,,2.694047616231501,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,ribosomal protein,0,0.01351351351351351,1,4,0,0,,4.432464571037028,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,snRNA,0,0.06418918918918919,1,19,0,0,,2.240770950651302,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,snoRNA,0,0.03378378378378379,1,10,0,0,,3.180067011862926,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,tRNA,0,0.01013513513513514,1,3,0,0,,4.799975391692007,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
4,unknown,0,0.2027027027027027,1,60,0,0,,0.3757575116170324,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
5,diverse,0,0.5067567567567568,75,2,0,0,,-0.7822557046770829,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
5,ncRNA,5,3.547297297297297,75,14,0.06666666666666667,0.3571428571428572,0.495207847962827,0.8032717838199822,0.3555485721237092,False,1.0,carriers,SEG,hierarchical,k6,1.0
5,ribosomal protein,1,1.013513513513514,75,4,0.01333333333333333,0.25,-0.01936532486693122,0.329928527701989,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,diverse,0,0.006756756756756757,1,2,0,0,,5.290326097501533,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,mRNA,1,0.5743243243243243,1,170,1,0.005882352941176471,0.8000624294912481,1.162814612279123,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,ncRNA,0,0.0472972972972973,1,14,0,0,,2.694047616231501,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,pre-rRNA,0,0.0472972972972973,1,14,0,0,,2.694047616231501,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,ribosomal protein,0,0.01351351351351351,1,4,0,0,,4.432464571037028,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,snRNA,0,0.06418918918918919,1,19,0,0,,2.240770950651302,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,snoRNA,0,0.03378378378378379,1,10,0,0,,3.180067011862926,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,tRNA,0,0.01013513513513514,1,3,0,0,,4.799975391692007,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
6,unknown,0,0.2027027027027027,1,60,0,0,,0.3757575116170324,1.0,True,1.0,carriers,SEG,hierarchical,k6,1.0
1,pre-rRNA,28,8.40192926045016,134,39,0.208955223880597,0.717948717948718,1.736634282868186,3.473975360805002,3.945276843195127e-12,False,1.420299663550246e-10,carriers,SEG_intermediate,pam,k4,2.130449495325369e-10
1,mRNA,43,71.09324758842443,134,330,0.3208955223880597,0.1303030303030303,-0.7253758798708878,-1.585538459739084,5.431923564370849e-08,False,9.77746241586753e-07,carriers,SEG_intermediate,pam,k4,1.5713778882644244e-06
0,pre-rRNA,4,16.67845659163987,266,39,0.01503759398496241,0.1025641025641026,-2.059913884232835,-2.687320803287907,7.682208619305659e-06,True,9.218650343166791e-05,carriers,SEG_intermediate,pam,k4,0.00012445177963275167
1,snoRNA,10,3.877813504823151,134,18,0.07462686567164178,0.5555555555555556,1.36668467311788,2.25324527023409,0.001414507425482225,False,0.01273056682934002,carriers,SEG_intermediate,pam,k4,0.013169551892420715
3,mRNA,78,63.13504823151126,119,330,0.6554621848739496,0.2363636363636364,0.3050330114390917,0.9138563297110723,0.00295744113838538,False,0.02129357619637474,carriers,SEG_intermediate,pam,k4,0.022814545924687218
3,unknown,12,22.57556270096463,119,118,0.1008403361344538,0.1016949152542373,-0.9117275418180261,-1.204235229868856,0.005987988398749802,False,0.03592793039249881,carriers,SEG_intermediate,pam,k4,0.03992237305850556
3,ribosomal protein,7,3.061093247588424,119,16,0.05882352941176471,0.4375,1.193307928880263,1.795008601707007,0.01970110810901305,False,0.1013199845606385,carriers,SEG_intermediate,pam,k4,0.09277847423430564
0,snoRNA,3,7.697749196141479,266,18,0.0112781954887218,0.1666666666666667,-1.359474166091743,-1.772758771676395,0.02803261768686219,True,0.1261467795908799,carriers,SEG_intermediate,pam,k4,0.12207752863633535
0,unknown,60,50.46302250803858,266,118,0.2255639097744361,0.5084745762711864,0.2497358808760902,0.5800876675365496,0.05033958829001726,False,0.1812225178440622,carriers,SEG_intermediate,pam,k4,0.1941669834043523
2,pre-rRNA,2,6.458199356913183,103,39,0.01941747572815534,0.05128205128205128,-1.691131975914864,-1.657841380638252,0.04586264288570071,True,0.1812225178440622,carriers,SEG_intermediate,pam,k4,0.18154759693328473
0,diverse,6,3.84887459807074,266,9,0.02255639097744361,0.6666666666666666,0.6405258339082568,1.333511638614379,0.181409940144673,True,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.4412674219735289
1,diverse,0,1.938906752411576,134,9,0,0,,-2.414002870982079,0.216690702360692,True,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.4803051876019775
1,ncRNA,11,7.755627009646302,134,36,0.08208955223880597,0.3055555555555556,0.5041881968678149,0.7591949111263703,0.2081459240901495,False,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.47492450285358057
1,ribosomal protein,1,3.446945337620579,134,16,0.007462686567164179,0.0625,-1.78531842032717,-1.542709125884888,0.2148272353479057,True,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.4803051876019775
2,diverse,3,1.490353697749196,103,9,0.02912621359223301,0.3333333333333333,1.009307742226228,1.460083979055778,0.174471491526394,True,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.43336386798621784
2,mRNA,61,54.64630225080386,103,330,0.5922330097087378,0.1848484848484848,0.1586853662644546,0.427648899644241,0.1947648026124807,False,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.4559522835725704
3,diverse,0,1.721864951768489,119,9,0,0,,-2.198967610665223,0.2190337072739482,True,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.4803051876019775
3,snoRNA,1,3.443729903536977,119,18,0.008403361344537815,0.05555555555555555,-1.783971994619653,-1.506767770340958,0.2208681609865521,True,0.4417363219731042,carriers,SEG_intermediate,pam,k4,0.4803051876019775
2,ncRNA,3,5.961414790996785,103,36,0.02912621359223301,0.08333333333333333,-0.9906922577737721,-0.9834899647979853,0.2463964626051588,True,0.4668564554624061,carriers,SEG_intermediate,pam,k4,0.5227018358482075
0,mRNA,148,141.1254019292604,266,330,0.556390977443609,0.4484848484848485,0.06861948601254703,0.2609064443447795,0.2912644129279037,False,0.4812080494363568,carriers,SEG_intermediate,pam,k4,0.5768636511677849
3,ncRNA,4,6.887459807073955,119,36,0.03361344537815126,0.1111111111111111,-0.7839719946196533,-0.8230778923271032,0.275897640892229,True,0.4812080494363568,carriers,SEG_intermediate,pam,k4,0.5586927228067637
3,snRNA,10,7.461414790996785,119,39,0.08403361344537816,0.2564102564102564,0.4224788828477729,0.6251515908368551,0.2940715857666625,False,0.4812080494363568,carriers,SEG_intermediate,pam,k4,0.5781504477451374
0,ncRNA,18,15.39549839228296,266,36,0.06766917293233082,0.5,0.225488334629413,0.4459099820127105,0.3891697127826641,False,0.5775484932112734,carriers,SEG_intermediate,pam,k4,0.6837906016354837
1,tRNA,5,3.662379421221865,134,17,0.03731343283582089,0.2941176470588235,0.4491468333098532,0.6950995450859605,0.3830646240872859,False,0.5775484932112734,carriers,SEG_intermediate,pam,k4,0.6834619966565579
3,pre-rRNA,5,7.461414790996785,119,39,0.04201680672268908,0.1282051282051282,-0.5775211171522271,-0.6133152785840413,0.4010753425078287,False,0.5775484932112734,carriers,SEG_intermediate,pam,k4,0.6899782215424273
0,ribosomal protein,5,6.842443729903537,266,16,0.01879699248120301,0.3125,-0.4525835704832246,-0.6622555732783985,0.4461785439682618,False,0.6177856762637471,carriers,SEG_intermediate,pam,k4,0.7296635007054766
2,snoRNA,4,2.980707395498392,103,18,0.03883495145631068,0.2222222222222222,0.4243452415050717,0.6568866676741062,0.5183748988495777,True,0.6911665317994369,carriers,SEG_intermediate,pam,k4,0.7907413711264744
0,snRNA,15,16.67845659163987,266,39,0.05639097744360902,0.3846153846153846,-0.1530232886243169,-0.2577175931453081,0.6193163239288365,False,0.7962638450513612,carriers,SEG_intermediate,pam,k4,0.8770038852838419
2,snRNA,5,6.458199356913183,103,39,0.04854368932038835,0.1282051282051282,-0.3692038810275017,-0.3478171721780559,0.6584045486240624,False,0.8173297844988361,carriers,SEG_intermediate,pam,k4,0.9084258493101912
1,unknown,27,25.42122186495177,134,118,0.2014925373134328,0.2288135593220339,0.08692603247445735,0.1522780758228746,0.7095916107613165,False,0.8474647807272034,carriers,SEG_intermediate,pam,k4,0.9361061966069485
2,ribosomal protein,3,2.64951768488746,103,16,0.02912621359223301,0.1875,0.1792327436685402,0.385834187516345,0.7369792211259163,True,0.8474647807272034,carriers,SEG_intermediate,pam,k4,0.9581912826837756
3,tRNA,2,3.252411575562701,119,17,0.01680672268907563,0.1176470588235294,-0.7015098344276803,-0.5765704100961273,0.7533020273130697,True,0.8474647807272034,carriers,SEG_intermediate,pam,k4,0.966996263270343
1,snRNA,9,8.40192926045016,134,39,0.06716417910447761,0.2307692307692308,0.09920436225289436,0.1864245455249815,0.8406857332300862,False,0.9171117089782759,carriers,SEG_intermediate,pam,k4,1.0
0,tRNA,7,7.270096463022508,266,17,0.02631578947368421,0.4117647058823529,-0.05461958456332234,-0.06830601339090882,1.0,False,1.0,carriers,SEG_intermediate,pam,k4,1.0
2,tRNA,3,2.815112540192926,103,17,0.02912621359223301,0.1764705882352941,0.09176990241820099,0.279889517654118,1.0,True,1.0,carriers,SEG_intermediate,pam,k4,1.0
2,unknown,19,19.54019292604502,103,118,0.1844660194174757,0.1610169491525424,-0.04044529297087155,-0.03613984770844051,1.0,False,1.0,carriers,SEG_intermediate,pam,k4,1.0
1,pre-rRNA,29,7.461414790996785,119,39,0.2436974789915966,0.7435897435897436,1.958531783087983,3.937386013956274,8.946957531185591e-15,False,4.026130889033516e-13,carriers,SEG_intermediate,pam,k5,6.588214182054845e-13
1,mRNA,34,63.13504823151126,119,330,0.2857142857142857,0.103030303030303,-0.8929063661728174,-1.824248826419445,3.248443593353555e-09,False,7.308998085045498e-08,carriers,SEG_intermediate,pam,k5,1.252971100293514e-07
3,mRNA,64,42.44372990353698,80,330,0.8,0.1939393939393939,0.5925204609974244,2.019977083540332,1.378148662541822e-07,False,2.067222993812733e-06,carriers,SEG_intermediate,pam,k5,3.4884388020589872e-06
0,pre-rRNA,3,15.67524115755627,250,39,0.012,0.07692307692307693,-2.385453232672577,-2.939291657179068,5.196062146277511e-06,True,5.845569914562199e-05,carriers,SEG_intermediate,pam,k5,8.589408854050579e-05
4,ribosomal protein,6,1.903536977491961,74,16,0.08108108108108109,0.375,1.656279905222809,2.282892746946013,0.007024123594679122,False,0.06321711235211211,carriers,SEG_intermediate,pam,k5,0.04515508025150864
3,ncRNA,0,4.630225080385852,80,36,0,0,,-3.536322978193496,0.00927582051229199,True,0.06325095076511933,carriers,SEG_intermediate,pam,k5,0.05524569569820965
4,tRNA,6,2.022508038585209,74,17,0.08108108108108109,0.3529411764705883,1.568817063972469,2.148966623600375,0.00983903678568523,False,0.06325095076511933,carriers,SEG_intermediate,pam,k5,0.05775086808989156
1,snoRNA,8,3.443729903536977,119,18,0.06722689075630252,0.4444444444444444,1.216028005380347,1.841151793007672,0.01132569676965699,False,0.06370704432932058,carriers,SEG_intermediate,pam,k5,0.06283434509193261
4,mRNA,29,39.2604501607717,74,330,0.3918918918918919,0.08787878787878788,-0.437023814616591,-0.9098810677699677,0.01285755370428328,False,0.06428776852141639,carriers,SEG_intermediate,pam,k5,0.06989676845952655
3,unknown,8,15.17684887459807,80,118,0.1,0.06779661016949153,-0.923800374118601,-1.12379248563194,0.03157139820163556,False,0.14207129190736,carriers,SEG_intermediate,pam,k5,0.13319183616315003
0,snoRNA,3,7.234726688102894,250,18,0.012,0.1666666666666667,-1.269976015252641,-1.616326671630491,0.04942599055640595,True,0.171089967310636,carriers,SEG_intermediate,pam,k5,0.19155527440520967
1,ncRNA,12,6.887459807073955,119,36,0.1008403361344538,0.3333333333333333,0.8009905061015029,1.186340501088187,0.04594723132262145,False,0.171089967310636,carriers,SEG_intermediate,pam,k5,0.18154759693328473
3,pre-rRNA,1,5.016077170418006,80,39,0.0125,0.02564102564102564,-2.326559543619008,-2.015996536151743,0.04710565459059935,True,0.171089967310636,carriers,SEG_intermediate,pam,k5,0.18345281105226144
0,mRNA,144,132.6366559485531,250,330,0.576,0.4363636363636363,0.1185892726650122,0.4402160622748406,0.07142867507326374,False,0.2142860252197912,carriers,SEG_intermediate,pam,k5,0.25487765114248295
2,pre-rRNA,2,6.207395498392283,99,39,0.0202020202020202,0.05128205128205128,-1.633988068811255,-1.587924914577018,0.06825675507578394,True,0.2142860252197912,carriers,SEG_intermediate,pam,k5,0.2479281238178699
3,tRNA,0,2.186495176848875,80,17,0,0,,-2.422652941097405,0.148140780928304,True,0.4166459463608549,carriers,SEG_intermediate,pam,k5,0.3921373612808047
0,diverse,6,3.617363344051447,250,9,0.024,0.6666666666666666,0.7300239847473594,1.488824695277405,0.1674763729073142,True,0.4186909322682854,carriers,SEG_intermediate,pam,k5,0.4226039316352788
2,diverse,3,1.432475884244373,99,9,0.0303030303030303,0.3333333333333333,1.066451649329837,1.529873219035119,0.1596630013556736,True,0.4186909322682854,carriers,SEG_intermediate,pam,k5,0.4118695257901134
2,mRNA,59,52.52411575562701,99,330,0.5959595959595959,0.1787878787878788,0.1677349851670185,0.4502989502581144,0.1874164125429697,False,0.4438809770754545,carriers,SEG_intermediate,pam,k5,0.449134006389957
1,diverse,0,1.721864951768489,119,9,0,0,,-2.198967610665223,0.2190337072739482,True,0.4928258413663835,carriers,SEG_intermediate,pam,k5,0.4803051876019775
2,ncRNA,3,5.729903536977492,99,36,0.0303030303030303,0.08333333333333333,-0.9335483506701633,-0.91308197944901,0.2465087670296485,True,0.5282330722063897,carriers,SEG_intermediate,pam,k5,0.5227018358482075
0,ribosomal protein,4,6.430868167202572,250,16,0.016,0.25,-0.6850135145314845,-0.9255195754695014,0.3022545560193803,True,0.5913676096031355,carriers,SEG_intermediate,pam,k5,0.5885244960954279
2,ribosomal protein,4,2.546623794212219,99,16,0.04040404040404041,0.25,0.6514141500509929,0.9472304133771676,0.3012472303784294,True,0.5913676096031355,carriers,SEG_intermediate,pam,k5,0.5879765219434404
1,ribosomal protein,1,3.061093247588424,119,16,0.008403361344537815,0.0625,-1.614046993177341,-1.325762306595593,0.3303308722437311,True,0.6193703854569959,carriers,SEG_intermediate,pam,k5,0.626622966082956
0,unknown,52,47.42765273311897,250,118,0.208,0.4406779661016949,0.1327831542477666,0.2857111487127568,0.3494625763960572,False,0.6290326375129028,carriers,SEG_intermediate,pam,k5,0.6462664084036674
2,tRNA,1,2.705787781350482,99,17,0.0101010101010101,0.05882352941176471,-1.436048691199347,-1.094219426021135,0.496547335271214,True,0.7705044857656768,carriers,SEG_intermediate,pam,k5,0.7725237176144943
3,snoRNA,1,2.315112540192926,80,18,0.0125,0.05555555555555555,-1.211082326199072,-0.8196565175459872,0.4934389074513885,True,0.7705044857656768,carriers,SEG_intermediate,pam,k5,0.7701069653865601
4,snRNA,6,4.639871382636656,74,39,0.08108108108108109,0.1538461538461539,0.3708776863605606,0.5461470620909015,0.4470074241227089,False,0.7705044857656768,carriers,SEG_intermediate,pam,k5,0.7296635007054766
4,snoRNA,3,2.141479099678457,74,18,0.04054054054054054,0.1666666666666667,0.4863549037804967,0.7526317357167644,0.4626701981333591,True,0.7705044857656768,carriers,SEG_intermediate,pam,k5,0.7450553886441766
1,unknown,25,22.57556270096463,119,118,0.2100840336134454,0.211864406779661,0.1471661472355423,0.2445268696405912,0.5178978141626659,False,0.7768467212439989,carriers,SEG_intermediate,pam,k5,0.7907413711264744
0,ncRNA,16,14.46945337620579,250,36,0.064,0.4444444444444444,0.1450614840262031,0.274877449511149,0.6031566110207479,False,0.8110715722379404,carriers,SEG_intermediate,pam,k5,0.868216536547926
3,diverse,0,1.157556270096463,80,9,0,0,,-1.519499930733778,0.6128096323575549,True,0.8110715722379404,carriers,SEG_intermediate,pam,k5,0.8723652059923014
4,diverse,0,1.070739549839228,74,9,0,0,,-1.39161688441773,0.608650864929827,True,0.8110715722379404,carriers,SEG_intermediate,pam,k5,0.868216536547926
4,ncRNA,5,4.282958199356913,74,36,0.06756756756756757,0.1388888888888889,0.2233204979467028,0.3786256748005609,0.6038601648463642,False,0.8110715722379404,carriers,SEG_intermediate,pam,k5,0.868216536547926
3,ribosomal protein,1,2.057877813504823,80,16,0.0125,0.0625,-1.04115732475676,-0.6390894813555269,0.7074473552172315,True,0.9095751709935833,carriers,SEG_intermediate,pam,k5,0.9361061966069485
4,unknown,15,14.03858520900322,74,118,0.2027027027027027,0.1271186440677966,0.09556495074833005,0.1651732111015284,0.753038106183726,False,0.9412976327296575,carriers,SEG_intermediate,pam,k5,0.966996263270343
0,snRNA,15,15.67524115755627,250,39,0.06,0.3846153846153846,-0.06352513778521439,-0.09508193747269304,0.8675176990763973,False,1.0,carriers,SEG_intermediate,pam,k5,1.0
0,tRNA,7,6.832797427652733,250,17,0.028,0.4117647058823529,0.03487856627578038,0.08863239564971301,1.0,False,1.0,carriers,SEG_intermediate,pam,k5,1.0
1,snRNA,7,7.461414790996785,119,39,0.05882352941176471,0.1794871794871795,-0.09209428998198521,-0.04814444796187643,1.0,False,1.0,carriers,SEG_intermediate,pam,k5,1.0
1,tRNA,3,3.252411575562701,119,17,0.02521008403361345,0.1764705882352941,-0.1165473337065242,0.02035283187944671,1.0,True,1.0,carriers,SEG_intermediate,pam,k5,1.0
2,snRNA,6,6.207395498392283,99,39,0.06060606060606061,0.1538461538461539,-0.04902556809009932,0.02556539401492163,1.0,False,1.0,carriers,SEG_intermediate,pam,k5,1.0
2,snoRNA,3,2.864951768488746,99,18,0.0303030303030303,0.1666666666666667,0.06645164932983676,0.2508055382601485,1.0,True,1.0,carriers,SEG_intermediate,pam,k5,1.0
2,unknown,18,18.78135048231511,99,118,0.1818181818181818,0.1525423728813559,-0.06130389786853594,-0.0641083204488578,0.8896035564459404,False,1.0,carriers,SEG_intermediate,pam,k5,1.0
3,snRNA,5,5.016077170418006,80,39,0.0625,0.1282051282051282,-0.004631448731645623,0.1026063863915495,1.0,False,1.0,carriers,SEG_intermediate,pam,k5,1.0
4,pre-rRNA,4,4.639871382636656,74,39,0.05405405405405406,0.1025641025641026,-0.2140848143605956,-0.1151530041429682,1.0,True,1.0,carriers,SEG_intermediate,pam,k5,1.0
1,pre-rRNA,30,7.210610932475884,115,39,0.2608695652173913,0.7692307692307693,2.056769095932498,4.226407003631599,1.774141169001997e-16,False,9.580362312610785e-15,carriers,SEG_intermediate,pam,k6,1.4370543468916176e-14
1,mRNA,34,61.01286173633441,115,330,0.2956521739130435,0.103030303030303,-0.8435786538092491,-1.727578138878962,2.615019814365079e-08,False,7.060553498785713e-07,carriers,SEG_intermediate,pam,k6,7.845059443095237e-07
3,mRNA,57,38.19935691318328,72,330,0.7916666666666666,0.1727272727272727,0.5774135686072162,1.912240679002412,2.110305549251338e-06,False,3.798549988652409e-05,carriers,SEG_intermediate,pam,k6,3.97522673231066e-05
4,pre-rRNA,0,7.963022508038585,127,39,0,0,,-4.463663135051739,0.0001378404096815023,True,0.001860845530700281,carriers,SEG_intermediate,pam,k6,0.0018632238496820131
0,pre-rRNA,2,10.47106109324759,167,39,0.01197604790419162,0.05128205128205128,-2.388335741205698,-2.568494189865393,0.0006302678311164345,True,0.006806892576057493,carriers,SEG_intermediate,pam,k6,0.006545089015439896
0,ribosomal protein,0,4.295819935691318,167,16,0,0,,-3.652692049560184,0.008857727562867932,True,0.06637724878676601,carriers,SEG_intermediate,pam,k6,0.05458616932290851
0,unknown,43,31.68167202572347,167,118,0.2574850299401197,0.3644067796610169,0.440688182996807,0.816289467959114,0.01106287479779433,False,0.06637724878676601,carriers,SEG_intermediate,pam,k6,0.06235638813015334
5,mRNA,27,37.13826366559486,70,330,0.3857142857142857,0.08181818181818182,-0.4599469588967112,-0.9442404832424902,0.0109898462428886,False,0.06637724878676601,carriers,SEG_intermediate,pam,k6,0.06235638813015334
5,tRNA,6,1.913183279742765,70,17,0.08571428571428572,0.3529411764705883,1.648987412656453,2.246468034269153,0.007440366868872026,False,0.06637724878676601,carriers,SEG_intermediate,pam,k6,0.0474543083762704
3,ncRNA,0,4.167202572347267,72,36,0,0,,-3.362706382000983,0.01528447251451426,True,0.08253615157837703,carriers,SEG_intermediate,pam,k6,0.07957590125139014
4,diverse,5,1.837620578778135,127,9,0.03937007874015748,0.5555555555555556,1.444089176803487,2.293916284532995,0.02052750976155422,True,0.1007714115567207,carriers,SEG_intermediate,pam,k6,0.0961114618893579
2,ncRNA,0,4.109324758842444,71,36,0,0,,-3.339867278290298,0.02568612884736132,True,0.1066962275198085,carriers,SEG_intermediate,pam,k6,0.11246359116952795
5,ribosomal protein,5,1.80064308681672,70,16,0.07142857142857142,0.3125,1.473415848072998,1.983264188651161,0.02541699116723076,False,0.1066962275198085,carriers,SEG_intermediate,pam,k6,0.11189001546443976
4,ncRNA,13,7.35048231511254,127,36,0.1023622047244094,0.3611111111111111,0.8226008000572165,1.245265381497322,0.03025584601687372,False,0.1167011203507986,carriers,SEG_intermediate,pam,k6,0.12966791150088738
1,snoRNA,7,3.327974276527331,115,18,0.06086956521739131,0.3888888888888889,1.072710639801519,1.5774273146354,0.03279903812815448,False,0.1180765372613561,carriers,SEG_intermediate,pam,k6,0.1376539942166069
2,mRNA,45,37.66881028938906,71,330,0.6338028169014085,0.1363636363636364,0.2565545327097796,0.6805189730318302,0.07663967871268718,False,0.2238975326670717,carriers,SEG_intermediate,pam,k6,0.2672419820152015
3,pre-rRNA,1,4.514469453376206,72,39,0.01388888888888889,0.02564102564102564,-2.174556450173958,-1.840287182359326,0.07224562034838306,True,0.2238975326670717,carriers,SEG_intermediate,pam,k6,0.2555412772148047
3,unknown,8,13.65916398713826,72,118,0.1111111111111111,0.06779661016949153,-0.771797280673551,-0.9286687646439326,0.07877876149396967,False,0.2238975326670717,carriers,SEG_intermediate,pam,k6,0.27038473224625187
4,unknown,17,24.09324758842444,127,118,0.1338582677165354,0.1440677966101695,-0.5030941247530651,-0.7000739696181829,0.07644421560387671,False,0.2238975326670717,carriers,SEG_intermediate,pam,k6,0.2672419820152015
4,ribosomal protein,6,3.266881028938907,127,16,0.04724409448818898,0.375,0.8770485840795927,1.306637277175743,0.1106409839327155,False,0.2987306566183319,carriers,SEG_intermediate,pam,k6,0.3235350071678684
4,snoRNA,1,3.67524115755627,127,18,0.007874015748031496,0.05555555555555555,-1.877838918083875,-1.624938976432095,0.1427564902215829,True,0.3670881177126417,carriers,SEG_intermediate,pam,k6,0.3867316290283684
1,ncRNA,10,6.655948553054662,115,36,0.08695652173913043,0.2777777777777778,0.5872838126312773,0.8546897673518353,0.1808028458401465,False,0.4437888034258141,carriers,SEG_intermediate,pam,k6,0.4412674219735289
0,mRNA,96,88.60128617363344,167,330,0.5748502994011976,0.2909090909090909,0.1157067641318908,0.3503044765293327,0.2044398150356439,False,0.4799891309532509,carriers,SEG_intermediate,pam,k6,0.4704438925536124
