n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,tRNA,1,0.08108108108108109,3.6244908649077936,0.3333333333333333,position_presence,0.00023941098501713235,present,domain_edge,SEG,0.0019950915418094363
,unknown,1,1.6216216216216217,-0.6974372299795689,0.016666666666666666,position_presence,0.00023941098501713235,present,domain_edge,SEG,0.0019950915418094363
,diverse,2,0.8648648648648649,1.2094533656289497,1.0,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,mRNA,82,73.51351351351352,0.15761443410933176,0.4823529411764706,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,ncRNA,6,6.054054054054054,-0.01293905570749826,0.42857142857142855,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,pre-rRNA,0,6.054054054054054,-inf,0.0,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,ribosomal protein,2,1.7297297297297298,0.20945336562894978,0.5,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,snRNA,5,8.216216216216216,-0.7165460529272735,0.2631578947368421,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,snoRNA,2,4.324324324324325,-1.1124747292584127,0.2,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,tRNA,0,1.2972972972972974,-inf,0.0,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,unknown,29,25.945945945945947,0.16054376514800334,0.48333333333333334,signature_presence,0.004176157604451472,present,disorder_rich_spacer_region,SEG,0.01740065668521447
,diverse,0,0.0945945945945946,-inf,0.0,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,mRNA,9,8.04054054054054,0.16263250887595632,0.052941176470588235,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,ncRNA,0,0.6621621621621622,-inf,0.0,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,pre-rRNA,1,0.6621621621621622,0.5947435215137414,0.07142857142857142,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,ribosomal protein,0,0.1891891891891892,-inf,0.0,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,snRNA,0,0.8986486486486487,-inf,0.0,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,snoRNA,0,0.47297297297297297,-inf,0.0,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,tRNA,0,0.14189189189189189,-inf,0.0,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,unknown,4,2.8378378378378377,0.49520784796282724,0.06666666666666667,signature_presence,0.9081359659384106,present,polar_linker,SEG,0.9994072659380346
,diverse,0,0.5,-inf,0.0,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,mRNA,26,42.5,-0.7089512179966095,0.15294117647058825,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,ncRNA,5,3.5,0.5145731728297582,0.35714285714285715,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,pre-rRNA,13,3.5,1.893084796083488,0.9285714285714286,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,ribosomal protein,1,1.0,0.0,0.25,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,snRNA,2,4.75,-1.2479275134435857,0.10526315789473684,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,snoRNA,6,2.5,1.2630344058337937,0.6,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
