position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,diverse,4,4.279600570613409,-0.09747615137262008,0.06666666666666667,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,mRNA,83,74.17974322396576,0.16208606255436891,0.0798076923076923,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,ncRNA,14,13.98002853067047,0.0020595221782945513,0.07142857142857142,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,pre-rRNA,11,9.48644793152639,0.21356362737200624,0.08270676691729323,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,ribosomal protein,8,6.990014265335235,0.1947046001206902,0.08163265306122448,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,snRNA,1,6.205420827389443,-2.63352905161283,0.011494252873563218,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,snoRNA,7,4.279600570613409,0.7098787706849842,0.11666666666666667,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,tRNA,14,17.475035663338087,-0.31986857270906777,0.05714285714285714,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,unknown,58,63.12410841654779,-0.12213820560688926,0.0655367231638418,signature_sequence_count_lcr,3.785173571181045e-08,,disorder_rich_spacer_region,AlcoR,3.785173571181045e-08
,diverse,0,0.021398002853067047,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,mRNA,0,0.37089871611982883,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,ncRNA,0,0.06990014265335236,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,pre-rRNA,0,0.04743223965763196,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,ribosomal protein,0,0.03495007132667618,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,snRNA,0,0.031027104136947217,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,snoRNA,0,0.021398002853067047,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,tRNA,0,0.08737517831669044,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,unknown,1,0.31562054208273893,1.6637369890402633,0.0011299435028248588,signature_sequence_count_lcr,3.785173571181045e-08,,glutamine_rich_region,AlcoR,3.785173571181045e-08
,diverse,0,0.021398002853067047,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,mRNA,1,0.37089871611982883,1.4309028209821686,0.0009615384615384616,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,ncRNA,0,0.06990014265335236,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,pre-rRNA,0,0.04743223965763196,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,ribosomal protein,0,0.03495007132667618,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,snRNA,0,0.031027104136947217,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,snoRNA,0,0.021398002853067047,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,tRNA,0,0.08737517831669044,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,unknown,0,0.31562054208273893,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,glycine_rich_region,AlcoR,3.785173571181045e-08
,diverse,1,1.0699001426533523,-0.09747615137262008,0.016666666666666666,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,mRNA,22,18.54493580599144,0.2464782498447412,0.021153846153846155,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,ncRNA,2,3.4950071326676175,-0.8052953998793098,0.01020408163265306,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,pre-rRNA,0,2.3716119828815976,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,ribosomal protein,1,1.7475035663338088,-0.8052953998793098,0.01020408163265306,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,snRNA,1,1.5513552068473608,-0.6335290516128299,0.011494252873563218,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,snoRNA,0,1.0699001426533523,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,tRNA,1,4.368758915834522,-2.127223494766672,0.004081632653061225,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,unknown,22,15.781027104136948,0.47931241790283585,0.024858757062146894,signature_sequence_count_lcr,3.785173571181045e-08,,gs_rich_neutral_region,AlcoR,3.785173571181045e-08
,diverse,4,2.1611982881597718,0.8881685556503099,0.06666666666666667,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,mRNA,33,37.46077032810271,-0.18291454241117275,0.03173076923076923,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,ncRNA,11,7.059914407988588,0.6397809257809175,0.05612244897959184,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,pre-rRNA,8,4.790656205420827,0.7397767157576388,0.06015037593984962,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,ribosomal protein,6,3.529957203994294,0.7653118078647764,0.061224489795918366,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,snRNA,2,3.133737517831669,-0.6478843445898999,0.022988505747126436,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,snoRNA,1,2.1611982881597718,-1.1118314443496902,0.016666666666666666,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
