position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,snRNA,1,0.17674062739097168,2.5002943843793757,0.012987012987012988,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,snoRNA,0,0.08722264728385616,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,tRNA,0,0.05279265493496557,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,unknown,0,0.6381025248661056,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,diverse,1,2.0206579954093344,-1.0148251603716598,0.05263157894736842,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,mRNA,113,76.46595256312165,0.5634333550478158,0.1571627260083449,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,ncRNA,0,7.338179035960215,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,pre-rRNA,1,7.0191277735271616,-2.8112917662865278,0.015151515151515152,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,ribosomal protein,0,1.9143075745983167,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,snRNA,11,8.188982402448355,0.4257474310143216,0.14285714285714285,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,snoRNA,0,4.041315990818669,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,tRNA,0,2.4460596786534046,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,unknown,13,29.565416985462893,-1.1853990015104896,0.046762589928057555,signature_sequence_count_lcr,1.618694063746245e-29,,sr_rs_repeat_region,SEG_intermediate,1.618694063746245e-29
,diverse,2,0.2616679418515685,2.9341909109095354,0.10526315789473684,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,mRNA,12,9.902065799540933,0.2772329646349794,0.016689847009735744,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,ncRNA,0,0.9502677888293802,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,pre-rRNA,0,0.9089517980107116,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,ribosomal protein,1,0.24789594491201225,2.0121934229108085,0.05555555555555555,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,snRNA,0,1.0604437643458302,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,snoRNA,0,0.523335883703137,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,tRNA,0,0.31675592960979343,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,unknown,3,3.8286151491966334,-0.35186014764923035,0.01079136690647482,signature_sequence_count_lcr,1.618694063746245e-29,,unmapped_physicochemical_properties,SEG_intermediate,1.618694063746245e-29
,diverse,0,70.75790375145705,-inf,0.0,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
