n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,tRNA,1.0,0.9019292604501608,0.14891380952180958,0.058823529411764705,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,unknown,4.0,6.260450160771704,-0.6462663985896923,0.03389830508474576,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,diverse,5.0,3.6318327974276525,0.4612303096248806,0.5555555555555556,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,mRNA,146.0,133.16720257234726,0.13272956081403195,0.44242424242424244,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,ncRNA,14.0,14.52733118971061,-0.0533428632048776,0.3888888888888889,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,pre-rRNA,3.0,15.737942122186496,-2.391212501961262,0.07692307692307693,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,ribosomal protein,4.0,6.456591639871383,-0.6907727838201695,0.25,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,snRNA,16.0,15.737942122186496,0.023824997317582017,0.41025641025641024,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,snoRNA,4.0,7.263665594855305,-0.8606977852624819,0.2222222222222222,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,tRNA,6.0,6.860128617363344,-0.19327312434935265,0.35294117647058826,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,unknown,53.0,47.61736334405145,0.15450462138118837,0.4491525423728814,signature_presence,0.0012843466315412572,present,disorder_rich_spacer_region,SEG_intermediate,0.004334669881451743
,diverse,0.0,0.7813504823151125,,0.0,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
