n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,mRNA,102.0,78.88392857142857,0.37076584459012063,0.21935483870967742,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,ncRNA,8.0,11.026785714285714,-0.4629404044144358,0.12307692307692308,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,pre-rRNA,3.0,11.366071428571429,-1.9216992811225975,0.04477611940298507,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,ribosomal protein,1.0,3.5625,-1.8328900141647417,0.047619047619047616,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,snRNA,7.0,9.839285714285714,-0.4911986644559493,0.1206896551724138,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,snoRNA,0.0,4.919642857142857,,0.0,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,tRNA,2.0,8.651785714285714,-2.1129979333574767,0.0392156862745098,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,unknown,45.0,39.1875,0.1995314635276358,0.19480519480519481,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
,diverse,0.0,1.2083333333333333,,0.0,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,mRNA,40.0,26.75595238095238,0.580140117264313,0.08602150537634409,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,ncRNA,0.0,3.740079365079365,,0.0,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,pre-rRNA,0.0,3.8551587301587302,,0.0,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,ribosomal protein,1.0,1.2083333333333333,-0.2730184944064158,0.047619047619047616,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,snRNA,3.0,3.3373015873015874,-0.1537195660340716,0.05172413793103448,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,snoRNA,4.0,1.6686507936507937,1.2613179332447721,0.13793103448275862,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,tRNA,0.0,2.9345238095238093,,0.0,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,unknown,10.0,13.291666666666666,-0.41052201815635075,0.04329004329004329,signature_presence,0.002469788438339613,present,rg_rgg_repeat_region,LCRFinder,0.004167767989698097
,diverse,0.0,1.5833333333333333,,0.0,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,mRNA,60.0,35.05952380952381,0.7751560996694558,0.12903225806451613,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,ncRNA,0.0,4.900793650793651,,0.0,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,pre-rRNA,1.0,5.051587301587301,-2.3367367804014414,0.014925373134328358,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,ribosomal protein,0.0,1.5833333333333333,,0.0,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,snRNA,10.0,4.373015873015873,1.1932995098161214,0.1724137931034483,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,snoRNA,0.0,2.1865079365079363,,0.0,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,tRNA,0.0,3.8452380952380953,,0.0,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
,unknown,5.0,17.416666666666668,-1.8004685364723643,0.021645021645021644,signature_presence,3.762601834475383e-09,present,sr_rs_repeat_region,LCRFinder,5.0795124765417676e-08
