n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,unknown,3,3.071090047393365,-0.03378831345628356,0.013888888888888888,signature_presence,0.5800041854918534,present,unmapped_physicochemical_properties,CAST,0.6854594919449176
,diverse,1,1.7914691943127963,-0.8411432355138877,0.06666666666666667,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,mRNA,40,58.16303317535545,-0.5401025071003487,0.08213552361396304,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,ncRNA,8,8.240758293838862,-0.04277709668353793,0.11594202898550725,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,pre-rRNA,13,9.793364928909952,0.40863507361763957,0.15853658536585366,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,ribosomal protein,3,5.493838862559242,-0.8728520952412258,0.06521739130434782,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,snRNA,11,7.165876777251185,0.6182883831234097,0.18333333333333332,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,snoRNA,7,3.4635071090047393,1.0151212870246629,0.2413793103448276,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,tRNA,5,6.090995260663507,-0.28474988698950215,0.09803921568627451,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,unknown,38,25.797156398104267,0.5587873713747479,0.17592592592592593,signature_presence,0.0040203340604955465,present,mixed_charge_polyampholyte,CAST,0.0061487462101696595
,diverse,2,2.4312796208530805,-0.2817158268998688,0.13333333333333333,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,mRNA,106,78.93554502369668,0.4253172611895067,0.21765913757700206,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
