position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,mRNA,266.0,356.93295468576366,-0.4242268620680679,0.07591324200913242,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,ncRNA,72.0,61.424249907395975,0.22918857157414332,0.11940298507462686,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,pre-rRNA,83.0,50.62662057044079,0.7132151518165546,0.16700201207243462,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,ribosomal protein,70.0,20.780343252253363,1.7521354370053868,0.3431372549019608,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,snRNA,38.0,44.92221261884183,-0.24142957008201912,0.08616780045351474,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,snoRNA,15.0,18.844919125818002,-0.3292131028758778,0.08108108108108109,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,tRNA,53.0,39.217804667242866,0.4344835810128514,0.13766233766233765,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,unknown,210.0,214.3227558957896,-0.02939570959426393,0.09980988593155894,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
,diverse,1.0,1.5429065316705766,-0.6256506669768853,0.005681818181818182,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,mRNA,14.0,30.717866403259663,-1.1336511858831573,0.003995433789954338,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,ncRNA,15.0,5.286208173848623,1.5046573553688458,0.024875621890547265,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,pre-rRNA,2.0,4.356957649092481,-1.1233210899018742,0.004024144869215292,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,ribosomal protein,0.0,1.7883689344363503,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,snRNA,2.0,3.8660328435609332,-0.9508538938971086,0.0045351473922902496,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,snoRNA,1.0,1.6218051611310038,-0.6976005088559001,0.005405405405405406,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,tRNA,3.0,3.3751080380293863,-0.16997118320069557,0.007792207792207792,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,unknown,33.0,18.444746264970984,0.8392560817265631,0.01568441064638783,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_aggregation_prone_region,FLPS,2.4400680237233717e-126
,diverse,29.0,26.96826768736881,0.10479004752501217,0.16477272727272727,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,mRNA,585.0,536.9136930485245,0.12374642590433084,0.16695205479452055,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,ncRNA,108.0,92.39696258797382,0.22511398129812135,0.1791044776119403,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,pre-rRNA,28.0,76.15471045808124,-1.4435064484699445,0.056338028169014086,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,ribosomal protein,25.0,31.258673910359303,-0.3223284811620335,0.12254901960784313,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,snRNA,43.0,67.57389801210026,-0.6521294198206853,0.09750566893424037,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,snoRNA,15.0,28.3473268304729,-0.9182501938730563,0.08108108108108109,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,tRNA,53.0,58.99308556611928,-0.15455350998432718,0.13766233766233765,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
