n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,pre-rRNA,21.0,46.8243959929287,-1.1568710567824398,0.1926605504587156,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,ribosomal protein,22.0,50.69063052445492,-1.2042155855088177,0.1864406779661017,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,snRNA,34.0,39.521508544490274,-0.21710326959094706,0.3695652173913043,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,snoRNA,10.0,15.894519740718916,-0.6685294255258613,0.2702702702702703,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,tRNA,44.0,62.28933411903359,-0.5014816261619108,0.30344827586206896,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,unknown,201.0,157.22687094873305,0.35434769811061245,0.5491803278688525,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,diverse,6.0,5.498526812021214,0.12591736311724233,0.13953488372093023,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,mRNA,106.0,86.18621096051857,0.2985352904795248,0.1572700296735905,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,ncRNA,18.0,14.449616971125515,0.3169656561253089,0.1592920353982301,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,pre-rRNA,6.0,13.938126104890983,-1.216002206957586,0.05504587155963303,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,ribosomal protein,6.0,15.08898055391868,-1.3304609315425011,0.05084745762711865,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
